instance obj_greddy time_greedy obj_lnsa time_lnsa
instances/train/Correia_Random_2_1_1_5.txt 10000 0 9820 2
instances/train/Correia_Random_2_2_3_1.txt 12410 0 12140 2
instances/train/Correia_Random_1_3_5_2.txt 7800 0 7750 0
instances/train/Correia_Random_2_1_0_4.txt 10820 0 10580 1
instances/train/Correia_Random_2_2_7_9.txt 12420 0 12240 4
instances/train/Correia_Random_1_3_10_5.txt 8210 0 7890 0
instances/train/Correia_Random_2_2_3_9.txt 12300 0 12190 2
instances/train/Correia_Random_1_2_0_1.txt 5970 0 5910 0
instances/train/Correia_Random_1_2_10_8.txt 6790 0 6120 1
instances/train/Correia_Random_1_3_0_10.txt 7490 0 7490 0
instances/train/Correia_Random_1_1_4_3.txt 5070 0 4910 0
instances/train/Correia_Random_1_2_10_10.txt 6470 0 5860 1
instances/train/Correia_Random_2_2_5_2.txt 11970 0 11750 3
instances/train/Correia_Random_1_3_1_6.txt 7950 0 7950 0
instances/train/Correia_Random_2_1_7_8.txt 10570 0 10220 6
instances/train/Correia_Random_1_2_2_10.txt 5480 0 5300 0
instances/train/Correia_Random_2_2_4_5.txt 12300 0 12110 2
instances/train/Correia_Random_2_3_2_4.txt 15090 0 15030 1
instances/train/Correia_Random_1_1_4_7.txt 5140 0 4920 0
instances/train/Correia_Random_2_3_4_1.txt 15200 0 15190 1
instances/train/Correia_Random_2_3_6_1.txt 15250 0 15200 2
instances/train/Correia_Random_1_3_0_1.txt 7600 0 7540 0
instances/train/Correia_Random_2_3_3_4.txt 15110 0 15030 1
instances/train/Correia_Random_2_3_6_8.txt 14910 0 14910 2
instances/train/Correia_Random_2_2_0_9.txt 12310 0 12180 2
instances/train/Correia_Random_2_1_11_2.txt 14580 0 14010 5
instances/train/Correia_Random_2_3_11_8.txt 17290 0 17010 4
instances/train/Correia_Random_2_2_10_3.txt 13550 0 12830 3
instances/train/Correia_Random_2_2_10_7.txt 13120 0 12610 5
instances/train/Correia_Random_2_3_4_3.txt 15050 0 15000 1
instances/train/Correia_Random_1_1_7_10.txt 5150 0 5040 0
instances/train/Correia_Random_1_2_3_2.txt 6220 0 6030 0
instances/train/Correia_Random_2_1_11_9.txt 14640 0 13810 5
instances/train/Correia_Random_2_3_4_10.txt 15050 0 14980 1
instances/train/Correia_Random_1_2_5_8.txt 5740 0 5620 0
instances/train/Correia_Random_1_3_6_1.txt 7700 0 7600 0
instances/train/Correia_Random_2_3_9_9.txt 15540 0 15280 2
instances/train/Correia_Random_2_3_7_4.txt 15170 0 15060 2
instances/train/Correia_Random_1_2_2_8.txt 5710 0 5610 0
instances/train/Correia_Random_2_1_0_10.txt 10720 0 10580 1
instances/train/Correia_Random_2_1_0_9.txt 9960 0 9860 2
instances/train/Correia_Random_2_2_7_6.txt 12820 0 12500 5
instances/train/Correia_Random_1_1_7_6.txt 5230 0 4950 1
instances/train/Correia_Random_1_1_11_8.txt 8080 0 7810 1
instances/train/Correia_Random_1_1_9_5.txt 5570 0 5120 0
instances/train/Correia_Random_2_1_3_3.txt 9580 0 9380 1
instances/train/Correia_Random_2_2_11_5.txt 15910 0 14960 3
instances/train/Correia_Random_1_3_5_10.txt 7540 0 7460 0
instances/train/Correia_Random_1_3_11_6.txt 9270 0 9240 0
instances/train/Correia_Random_2_2_0_4.txt 12280 0 12200 2
instances/train/Correia_Random_2_1_11_1.txt 14300 0 13090 5
instances/train/Correia_Random_2_3_2_8.txt 14830 0 14830 2
instances/train/Correia_Random_2_2_2_8.txt 11730 0 11640 3
instances/train/Correia_Random_2_1_7_5.txt 10220 0 9880 3
instances/train/Correia_Random_1_3_10_4.txt 8470 0 8380 0
instances/train/Correia_Random_2_2_8_1.txt 12570 0 12260 4
instances/train/Correia_Random_2_2_5_5.txt 12310 0 12110 4
instances/train/Correia_Random_1_2_3_3.txt 6460 0 6310 1
instances/train/Correia_Random_1_3_1_3.txt 7850 0 7830 0
instances/train/Correia_Random_2_1_4_10.txt 10900 0 10580 3
instances/train/Correia_Random_2_3_9_1.txt 15750 0 15490 2
instances/train/Correia_Random_1_2_8_8.txt 6020 0 5710 0
instances/train/Correia_Random_1_1_10_3.txt 6220 0 5750 0
instances/train/Correia_Random_1_1_5_4.txt 4770 0 4610 1
instances/train/Correia_Random_2_1_10_4.txt 12160 0 11310 3
instances/train/Correia_Random_1_1_8_9.txt 5240 0 4950 1
instances/train/Correia_Random_1_2_6_5.txt 6190 0 6030 0
instances/train/Correia_Random_2_1_6_6.txt 10180 0 9750 3
instances/train/Correia_Random_1_1_11_5.txt 8420 0 8400 1
instances/train/Correia_Random_1_1_3_7.txt 5050 0 4920 0
instances/train/Correia_Random_1_3_7_2.txt 7850 0 7770 0
instances/train/Correia_Random_2_3_5_6.txt 15950 0 15950 1
instances/train/Correia_Random_2_3_5_9.txt 15050 0 15000 1
instances/train/Correia_Random_1_3_2_10.txt 7490 0 7470 0
instances/train/Correia_Random_2_1_0_2.txt 10160 0 9940 1
instances/train/Correia_Random_1_2_11_4.txt 8700 0 8300 1
