instance obj_greddy time_greedy obj_lnsa time_lnsa
Correia_Random_1_3_8_7.txt 7900 0 7710 4
Correia_Random_1_3_8_8.txt 7790 0 7660 4
Correia_Random_1_3_8_9.txt 7750 0 7600 4
Correia_Random_1_3_9_1.txt 7920 0 7770 4
Correia_Random_1_3_9_10.txt 7950 0 7600 4
Correia_Random_1_3_9_2.txt 8100 0 8000 4
Correia_Random_1_3_9_3.txt 8320 0 8120 5
Correia_Random_1_3_9_4.txt 8150 0 8020 5
Correia_Random_1_3_9_5.txt 7920 0 7690 4
Correia_Random_1_3_9_6.txt 8300 0 8200 6
Correia_Random_1_3_9_7.txt 8020 0 7880 4
Correia_Random_1_3_9_8.txt 8100 0 7820 4
Correia_Random_1_3_9_9.txt 7950 0 7760 4C:\Users\filip\solving_vsbppc\instances\Correia_Random_1_1_0_1.txt 5310 0 5140 7
C:\Users\filip\solving_vsbppc\instances\Correia_Random_1_1_0_10.txt 5130 0 4980 6
C:\Users\filip\solving_vsbppc\instances\Correia_Random_1_1_0_2.txt 5760 0 5620 8
C:\Users\filip\solving_vsbppc\instances\Correia_Random_1_1_0_3.txt 5000 0 4900 7
instances\Correia_Random_1_1_0_1.txt 1701085859 0 1701085729 7
instances\Correia_Random_1_1_0_1.txt 5310 0 5140 7
instances\Correia_Random_1_1_0_1.txt 5310 0 5140 7
instances\Correia_Random_1_1_0_1.txt 5310 0 5140 8
instances\Correia_Random_1_1_0_1.txt 5310 0 5140 8
instances\Correia_Random_1_1_0_1.txt 5310 0 5140 8
instances\Correia_Random_1_1_8_2.txt 6070 0 5760 5
instances\Correia_Random_1_1_8_2.txt 6070 0 5770 5
instances\Correia_Random_1_1_8_2.txt 6070 0 5770 5
instances/Correia_Random_1_2_4_9.txt 6230 0 6090 6
instances/Correia_Random_1_2_10_7.txt 7020 0 6540 3
instances/Correia_Random_1_2_4_9.txt 6230 0 6090 6
instances/Correia_Random_1_2_0_3.txt 6390 0 6310 6
instances/Correia_Random_1_2_0_9.txt 6240 0 6070 7
instances/Correia_Random_1_2_4_9.txt 6230 0 6090 6
instances/Correia_Random_1_2_0_3.txt 6390 0 6310 6
instances/Correia_Random_1_2_4_9.txt 6230 0 6090 6
instances/Correia_Random_1_2_0_3.txt 6390 0 6310 6
instances/Correia_Random_1_2_4_9.txt 6230 0 6090 6
instances/Correia_Random_1_2_4_9.txt 6230 0 6090 6
instances/Correia_Random_1_2_0_3.txt 6390 0 6310 6
instances/Correia_Random_1_2_0_9.txt 6240 0 6070 7
instances/Correia_Random_1_2_4_9.txt 6230 0 6090 6
instances/Correia_Random_1_2_4_9.txt 6230 0 6090 6
instances/Correia_Random_1_2_4_9.txt 6230 0 6090 6
instances/Correia_Random_1_2_0_3.txt 6390 0 6310 6
instances/Correia_Random_1_2_4_9.txt 6230 0 6090 6
instances/Correia_Random_1_2_4_9.txt 6230 0 6090 6
instances/Correia_Random_1_2_0_3.txt 6390 0 6310 6
instances/set1_100/Correia_Random_1_2_4_9.txt 6230 0 6090 6
